,c_noausentes_1er_anio,cursadas_ap_1er_anio,c_libres_1er_anio,cursadas_1er_anio,fracaso_academico,id_cluster
9232,0,0,0,2,0,2
9234,4,3,1,6,0,2
9235,3,1,1,5,0,2
9236,2,1,1,4,0,2
9241,1,0,0,4,0,2
9242,0,0,0,2,0,2
9243,1,0,1,4,0,2
9244,2,1,0,5,0,2
9245,2,1,1,4,0,2
9246,5,5,0,5,0,2
9247,5,4,1,5,0,2
9248,0,0,0,4,0,2
9249,0,0,0,2,0,2
9250,2,0,1,8,0,2
9251,0,0,0,2,0,2
9253,0,0,0,4,0,2
9254,3,1,1,6,0,2
9255,1,0,1,5,0,2
9256,0,0,0,2,0,2
9257,1,1,0,2,0,2
9258,1,1,0,1,0,2
9259,1,0,1,6,0,2
9260,1,0,1,2,0,2
9263,4,4,0,7,0,2
9264,1,0,0,8,0,2
9265,0,0,0,5,0,2
9266,0,0,0,3,0,2
9267,0,0,0,4,0,2
9268,1,0,1,2,0,2
9269,1,0,0,5,0,2
9270,0,0,0,0,0,2
9272,1,0,1,4,0,2
9276,3,0,3,6,0,2
9277,2,1,1,6,0,2
9278,0,0,0,2,0,2
9279,3,1,2,6,0,2
9280,2,1,1,6,0,2
9281,0,0,0,1,0,2
9282,1,0,1,4,0,2
9283,4,1,2,6,0,2
9284,0,0,0,4,0,2
9285,0,0,0,1,0,2
9286,0,0,0,2,0,2
9287,1,1,0,5,0,2
9288,1,1,0,5,0,2
9290,2,0,2,5,0,2
9291,2,0,2,5,0,2
9294,4,2,2,5,0,2
9295,0,0,0,2,0,2
9297,2,0,2,6,0,2
9298,1,0,1,2,0,2
9301,4,2,2,4,0,2
9302,1,0,1,4,0,2
9305,3,2,1,5,0,2
9306,0,0,0,2,0,2
9307,3,1,1,5,0,2
9308,0,0,0,2,0,2
9312,1,1,0,3,0,2
9316,1,0,1,3,0,2
9317,1,1,0,4,0,2
9318,1,0,1,2,0,2
9319,2,1,1,7,0,2
9320,0,0,0,4,0,2
9323,2,1,1,5,0,2
9326,1,1,0,1,0,2
9327,1,0,1,4,0,2
9331,0,0,0,3,0,2
9334,1,1,0,5,0,2
9335,1,1,0,3,0,2
9337,5,3,2,5,0,2
9340,1,1,0,1,0,2
9347,1,1,0,4,0,2
9348,0,0,0,3,0,2
9349,1,0,1,4,0,2
9352,3,1,2,5,0,2
9353,3,3,0,4,0,2
9357,1,1,0,1,0,2
9359,1,0,1,3,0,2
9361,3,1,2,5,0,2
9364,1,1,0,1,0,2
9368,2,1,1,5,0,2
9370,2,2,0,3,0,2
9371,4,2,2,7,0,2
9373,3,0,3,7,0,2
9375,1,1,0,1,0,2
9376,3,1,2,5,0,2
9378,1,1,0,3,0,2
9379,4,4,0,4,0,2
9380,2,1,1,2,0,2
9381,1,1,0,1,0,2
9382,3,1,2,4,0,2
9385,0,0,0,6,0,2
9390,1,1,0,5,0,2
9391,1,1,0,1,0,2
9392,2,1,1,4,0,2
9393,1,1,0,1,0,2
9394,2,1,1,4,0,2
9396,2,1,1,5,0,2
9398,0,0,0,2,0,2
9399,0,0,0,2,0,2
9400,2,0,2,5,0,2
9402,4,4,0,4,0,2
9403,0,0,0,2,0,2
9404,2,0,2,4,0,2
9405,1,0,1,3,0,2
9433,1,0,1,2,0,2
9436,1,1,0,1,0,2
9442,2,0,2,4,0,2
9443,0,0,0,3,0,2
9444,2,2,0,2,0,2
9445,2,1,1,4,0,2
9446,1,0,1,4,0,2
9447,1,1,0,4,0,2
9449,0,0,0,1,0,2
9450,0,0,0,4,0,2
9451,0,0,0,5,0,2
9454,0,0,0,4,0,2
9463,1,1,0,5,0,2
9465,0,0,0,3,0,2
9468,2,2,0,5,0,2
9469,2,2,0,3,0,2
9470,0,0,0,0,0,2
9471,1,1,0,1,0,2
9472,2,0,2,5,0,2
9473,3,1,2,5,0,2
9476,1,0,1,4,0,2
9478,0,0,0,3,0,2
9479,3,0,3,6,0,2
9482,3,1,1,10,0,2
9483,3,2,1,5,0,2
9485,2,1,0,4,0,2
9486,5,1,3,6,0,2
9487,3,1,1,6,0,2
9488,2,0,2,11,0,2
9493,0,0,0,4,0,2
9494,2,0,2,4,0,2
9495,2,0,2,6,0,2
9496,3,1,2,5,0,2
9497,3,1,2,5,0,2
9498,1,1,0,1,0,2
9500,0,0,0,3,0,2
9502,1,1,0,4,0,2
9503,3,1,1,5,0,2
9504,2,1,0,10,0,2
9507,1,1,0,1,0,2
9508,1,1,0,3,0,2
9509,4,2,2,4,0,2
9510,2,2,0,2,0,2
9513,1,1,0,1,0,2
9514,1,1,0,1,0,2
9516,1,1,0,1,0,2
9517,1,1,0,3,0,2
9518,1,1,0,3,0,2
9520,1,1,0,1,0,2
9521,4,2,2,4,0,2
9522,1,1,0,1,0,2
9523,3,1,1,5,0,2
9524,1,1,0,1,0,2
9525,1,1,0,1,0,2
9526,1,1,0,1,0,2
9533,0,0,0,1,0,2
9539,2,1,0,6,0,2
9540,0,0,0,4,0,2
9541,0,0,0,3,0,2
9542,2,2,0,2,0,2
9543,0,0,0,0,0,2
9544,4,1,3,6,0,2
9545,3,3,0,3,0,2
9546,5,4,1,5,0,2
9547,3,2,1,6,0,2
9548,1,1,0,4,0,2
9549,1,0,1,6,0,2
9551,3,1,2,9,0,2
9552,0,0,0,4,0,2
9553,1,1,0,1,0,2
9554,0,0,0,1,0,2
9555,0,0,0,0,0,2
9556,0,0,0,3,0,2
9557,2,2,0,6,0,2
9558,3,3,0,8,0,2
9559,1,0,1,2,0,2
9561,2,1,1,3,0,2
9563,3,3,0,5,0,2
9566,1,1,0,1,0,2
9567,2,1,1,3,0,2
9569,1,1,0,1,0,2
9570,2,1,1,5,0,2
9572,5,3,2,5,0,2
9573,4,2,1,7,0,2
9574,4,3,1,6,0,2
9575,3,3,0,3,0,2
9576,0,0,0,6,0,2
9577,0,0,0,0,0,2
9579,0,0,0,0,0,2
9582,4,2,2,4,0,2
9583,0,0,0,0,0,2
9584,0,0,0,0,0,2
9585,1,1,0,3,0,2
9586,4,4,0,6,0,2
9590,5,5,0,5,0,2
9592,0,0,0,4,0,2
9593,1,1,0,5,0,2
9597,2,1,1,6,0,2
9617,3,3,0,3,0,2
9618,0,0,0,0,0,2
9620,0,0,0,1,0,2
9621,0,0,0,0,0,2
9623,1,1,0,2,0,2
9624,1,1,0,1,0,2
9625,1,1,0,1,0,2
9626,1,1,0,1,0,2
9627,0,0,0,0,0,2
9628,1,1,0,1,0,2
9629,0,0,0,0,0,2
9630,1,1,0,1,0,2
9631,1,1,0,1,0,2
9643,0,0,0,0,0,2
9644,0,0,0,0,0,2
9645,0,0,0,0,0,2
9646,0,0,0,1,0,2
9647,0,0,0,2,0,2
9648,2,2,0,2,0,2
9649,0,0,0,0,0,2
9650,0,0,0,0,0,2
9651,3,2,1,8,0,2
9652,4,2,2,4,0,2
9655,0,0,0,0,0,2
9656,0,0,0,0,0,2
9657,3,1,2,8,0,2
9658,0,0,0,0,0,2
9659,0,0,0,0,0,2
9660,0,0,0,0,0,2
9661,0,0,0,0,0,2
9662,0,0,0,0,0,2
9663,0,0,0,0,0,2
9664,0,0,0,0,0,2
9665,0,0,0,0,0,2
9666,2,2,0,2,0,2
9667,1,1,0,1,0,2
9668,1,1,0,2,0,2
9669,0,0,0,0,0,2
9670,0,0,0,1,0,2
9671,0,0,0,0,0,2
9672,0,0,0,0,0,2
9673,0,0,0,0,0,2
9674,0,0,0,0,0,2
9675,0,0,0,0,0,2
9676,0,0,0,0,0,2
9677,0,0,0,0,0,2
9678,3,2,1,3,0,2
9681,2,2,0,2,0,2
9682,3,3,0,3,0,2
9683,0,0,0,0,0,2
9684,0,0,0,0,0,2
9685,4,3,1,5,0,2
9686,0,0,0,0,0,2
9687,1,1,0,1,0,2
9688,2,2,0,2,0,2
9689,1,1,0,1,0,2
9690,3,3,0,3,0,2
9691,0,0,0,0,0,2
9692,2,2,0,2,0,2
9693,3,3,0,3,0,2
9694,0,0,0,0,0,2
9695,0,0,0,0,0,2
9696,0,0,0,0,0,2
9697,0,0,0,0,0,2
9698,0,0,0,0,0,2
9699,0,0,0,0,0,2
9700,0,0,0,0,0,2
9701,0,0,0,0,0,2
9702,0,0,0,0,0,2
9703,2,2,0,3,0,2
9704,3,2,1,3,0,2
9705,1,0,1,2,0,2
9706,0,0,0,0,0,2
9707,3,3,0,3,0,2
9708,0,0,0,0,0,2
9709,2,2,0,3,0,2
9710,0,0,0,0,0,2
9712,3,2,1,3,0,2
9713,3,2,1,3,0,2
9714,0,0,0,0,0,2
9715,2,1,1,8,0,2
9716,2,2,0,2,0,2
9717,0,0,0,1,0,2
9718,0,0,0,2,0,2
9719,1,1,0,1,0,2
9720,2,2,0,3,0,2
9721,2,2,0,3,0,2
9722,1,0,1,7,0,2
9723,0,0,0,1,0,2
9724,2,2,0,4,0,2
9725,3,3,0,3,0,2
9727,2,1,1,2,0,2
9728,3,3,0,5,0,2
9732,2,1,1,2,0,2
9736,2,1,1,2,0,2
9738,2,0,1,6,0,2
9742,2,1,1,10,0,2
9761,0,0,0,1,0,2
9763,3,2,0,5,0,2
9764,1,0,0,7,0,2
9773,3,2,1,6,0,2
9777,4,1,3,7,0,2
9779,3,3,0,5,0,2
9780,4,1,3,6,0,2
9782,1,1,0,5,0,2
9783,1,1,0,1,0,2
9784,3,1,2,6,0,2
9787,2,0,2,7,0,2
9788,1,0,1,5,0,2
9790,1,1,0,6,0,2
9794,1,0,1,4,0,2
9796,1,1,0,2,0,2
9799,3,0,2,6,0,2
9800,2,1,1,9,0,2
9801,3,1,2,7,0,2
9802,2,0,1,6,0,2
9804,4,1,3,6,0,2
9810,2,1,1,3,0,2
9819,3,0,2,8,0,2
9820,0,0,0,4,0,2
9821,2,1,1,6,0,2
9824,1,0,1,3,0,2
9825,1,0,1,6,0,2
9829,3,1,2,6,0,2
9833,3,2,1,5,0,2
9842,4,2,2,6,0,2
9846,0,0,0,0,0,2
9849,0,0,0,0,0,2
9850,3,1,2,4,0,2
9851,0,0,0,4,0,2
9852,2,0,1,7,0,2
9854,3,1,2,7,0,2
9855,4,2,2,6,0,2
9857,4,3,1,4,0,2
9859,1,0,0,6,0,2
9862,5,2,2,6,0,2
9864,3,1,2,4,0,2
9870,2,1,1,7,0,2
9874,1,1,0,5,0,2
9876,1,1,0,8,0,2
9879,4,3,0,5,0,2
9890,2,0,2,4,0,2
9894,2,1,0,6,0,2
9897,5,3,2,5,0,2
9899,4,1,3,6,0,2
9904,2,0,1,10,0,2
9909,3,1,2,6,0,2
9913,0,0,0,4,0,2
9915,5,1,3,6,0,2
9924,1,1,0,5,0,2
9925,4,1,3,7,0,2
9929,2,0,2,5,0,2
9941,3,3,0,5,0,2
9942,2,0,2,4,0,2
9946,3,1,2,6,0,2
9948,4,3,1,7,0,2
9951,2,0,2,5,0,2
9952,4,0,3,6,0,2
9955,2,1,1,6,0,2
9956,3,1,2,4,0,2
9960,0,0,0,1,0,2
9961,2,2,0,3,0,2
9962,1,1,0,1,0,2
9963,0,0,0,0,0,2
9965,0,0,0,0,0,2
9966,0,0,0,0,0,2
9967,1,1,0,1,0,2
9968,1,1,0,1,0,2
9970,1,1,0,1,0,2
9971,0,0,0,0,0,2
9972,0,0,0,0,0,2
9973,3,3,0,3,0,2
9974,0,0,0,0,0,2
9975,4,3,1,4,0,2
9976,0,0,0,0,0,2
9978,0,0,0,1,0,2
9979,0,0,0,1,0,2
9981,3,3,0,3,0,2
9982,0,0,0,0,0,2
9983,1,0,1,3,0,2
9984,0,0,0,0,0,2
9985,0,0,0,0,0,2
9986,5,5,0,5,0,2
9987,3,3,0,3,0,2
9989,0,0,0,1,0,2
9990,0,0,0,0,0,2
9991,1,1,0,2,0,2
9993,0,0,0,0,0,2
9994,0,0,0,0,0,2
9995,0,0,0,0,0,2
9996,0,0,0,0,0,2
9997,3,2,1,3,0,2
9998,1,1,0,1,0,2
9999,0,0,0,1,0,2
10001,0,0,0,1,0,2
10003,0,0,0,0,0,2
10006,1,1,0,1,0,2
10007,2,2,0,2,0,2
10008,2,1,1,2,0,2
10009,2,1,1,2,0,2
10010,2,1,1,2,0,2
10012,1,1,0,1,0,2
10013,2,2,0,2,0,2
10014,2,2,0,2,0,2
10015,2,2,0,2,0,2
10016,0,0,0,0,0,2
10017,0,0,0,2,0,2
10018,4,3,1,4,0,2
10019,4,2,2,5,0,2
10020,1,1,0,1,0,2
10021,1,1,0,1,0,2
10025,1,1,0,1,0,2
10026,0,0,0,1,0,2
10027,1,0,1,3,0,2
10028,1,0,1,4,0,2
10029,4,3,1,4,0,2
10030,4,4,0,5,0,2
10032,0,0,0,1,0,2
10034,1,0,1,3,0,2
10035,2,1,1,3,0,2
10036,0,0,0,1,0,2
10037,5,4,1,5,0,2
10038,3,2,1,4,0,2
10040,3,2,1,5,0,2
10041,0,0,0,3,0,2
10042,0,0,0,1,0,2
10043,3,3,0,3,0,2
10044,3,2,1,4,0,2
10045,3,3,0,4,0,2
10046,3,3,0,4,0,2
10047,2,1,1,3,0,2
10048,0,0,0,1,0,2
10049,0,0,0,1,0,2
10050,1,0,1,2,0,2
10051,0,0,0,1,0,2
10052,5,5,0,5,0,2
10053,3,3,0,3,0,2
10054,2,1,1,4,0,2
10056,0,0,0,1,0,2
10057,0,0,0,6,0,2
10058,0,0,0,1,0,2
10059,0,0,0,1,0,2
10060,4,4,0,4,0,2
10061,2,0,0,2,0,2
10062,0,0,0,1,0,2
10063,0,0,0,1,0,2
10064,3,2,1,4,0,2
10065,3,3,0,4,0,2
10067,0,0,0,1,0,2
10068,2,0,2,4,0,2
10069,0,0,0,5,0,2
10070,0,0,0,1,0,2
10071,3,3,0,3,0,2
10072,2,1,1,4,0,2
10073,2,1,1,4,0,2
10074,0,0,0,1,0,2
10075,4,2,2,4,0,2
10076,0,0,0,5,0,2
10077,3,1,2,5,0,2
10078,1,1,0,4,0,2
10079,4,3,1,5,0,2
10080,0,0,0,1,0,2
10081,2,1,1,4,0,2
10082,1,0,1,4,0,2
10083,1,1,0,3,0,2
10084,4,2,2,4,0,2
10085,1,1,0,5,0,2
10086,1,1,0,5,0,2
10087,0,0,0,1,0,2
10088,4,3,1,4,0,2
10089,5,3,2,5,0,2
10090,1,1,0,4,0,2
10091,1,1,0,3,0,2
10094,2,0,1,4,0,2
10095,3,2,1,4,0,2
10096,5,3,2,5,0,2
10097,2,1,1,4,0,2
10098,1,0,1,2,0,2
10099,0,0,0,1,0,2
10100,0,0,0,1,0,2
10101,0,0,0,1,0,2
10102,0,0,0,1,0,2
10103,4,4,0,4,0,2
10104,0,0,0,1,0,2
10105,4,3,1,4,0,2
10106,0,0,0,1,0,2
10107,1,1,0,3,0,2
10108,0,0,0,1,0,2
10109,0,0,0,1,0,2
10110,2,1,1,4,0,2
10112,4,3,1,4,0,2
10113,0,0,0,1,0,2
10114,0,0,0,1,0,2
10116,2,2,0,4,0,2
10119,3,3,0,3,0,2
10120,0,0,0,3,0,2
10121,4,4,0,4,0,2
10122,2,2,0,3,0,2
10123,4,3,1,4,0,2
10124,0,0,0,1,0,2
10125,3,2,1,4,0,2
10126,3,3,0,3,0,2
10127,4,3,1,5,0,2
10128,1,1,0,3,0,2
10129,1,1,0,3,0,2
10131,3,2,1,3,0,2
10133,2,2,0,3,0,2
10134,4,4,0,4,0,2
10135,3,1,2,4,0,2
10136,0,0,0,1,0,2
10137,0,0,0,2,0,2
10138,0,0,0,0,0,2
10139,0,0,0,0,0,2
10140,0,0,0,0,0,2
10141,0,0,0,0,0,2
10142,1,1,0,1,0,2
10143,2,1,1,2,0,2
10144,3,2,1,4,0,2
10145,0,0,0,1,0,2
10146,3,3,0,3,0,2
10147,1,1,0,5,0,2
10148,2,2,0,3,0,2
10149,1,1,0,2,0,2
10150,0,0,0,1,0,2
10151,3,2,1,5,0,2
10152,4,3,1,5,0,2
10153,4,4,0,5,0,2
10156,4,4,0,5,0,2
10157,0,0,0,1,0,2
10158,0,0,0,1,0,2
10159,4,2,2,4,0,2
10160,2,2,0,4,0,2
10161,5,4,1,5,0,2
10163,2,1,1,5,0,2
10164,0,0,0,5,0,2
10166,1,1,0,1,0,2
10168,2,1,1,3,0,2
10169,2,1,1,3,0,2
10170,0,0,0,1,0,2
10171,1,1,0,4,0,2
10172,1,1,0,1,0,2
10173,0,0,0,0,0,2
10174,0,0,0,0,0,2
10175,4,2,2,5,0,2
10176,2,1,1,5,0,2
10177,3,2,1,4,0,2
10178,5,5,0,5,0,2
10179,4,2,2,5,0,2
10180,0,0,0,1,0,2
10181,0,0,0,1,0,2
10182,0,0,0,1,0,2
10184,1,1,0,1,0,2
10185,4,4,0,4,0,2
10186,4,4,0,4,0,2
10187,4,4,0,4,0,2
10189,2,1,1,4,0,2
10191,3,2,1,3,0,2
10192,0,0,0,2,0,2
10193,0,0,0,1,0,2
10194,4,2,2,5,0,2
10195,1,0,1,4,0,2
10196,0,0,0,1,0,2
10197,3,3,0,3,0,2
10198,1,1,0,5,0,2
10199,1,1,0,1,0,2
10200,1,1,0,4,0,2
10201,0,0,0,1,0,2
10203,1,0,1,3,0,2
10204,0,0,0,0,0,2
10205,0,0,0,0,0,2
10206,0,0,0,0,0,2
10208,2,1,1,5,0,2
10209,1,1,0,1,0,2
10210,2,1,1,5,0,2
10211,0,0,0,1,0,2
10212,0,0,0,5,0,2
10213,2,2,0,4,0,2
10215,1,1,0,3,0,2
10216,0,0,0,1,0,2
10217,0,0,0,1,0,2
10218,3,3,0,3,0,2
10219,2,0,2,4,0,2
10220,2,1,1,4,0,2
10221,0,0,0,1,0,2
10222,1,1,0,1,0,2
10223,1,1,0,1,0,2
10224,0,0,0,0,0,2
10225,1,1,0,1,0,2
10226,1,1,0,1,0,2
10227,1,1,0,1,0,2
10228,1,1,0,1,0,2
10229,3,2,1,3,0,2
10230,0,0,0,1,0,2
10231,3,2,1,4,0,2
10232,0,0,0,1,0,2
10233,0,0,0,1,0,2
10236,1,1,0,1,0,2
10237,0,0,0,0,0,2
10238,0,0,0,0,0,2
10239,0,0,0,0,0,2
10240,0,0,0,0,0,2
10241,1,1,0,1,0,2
10242,0,0,0,0,0,2
10243,1,1,0,1,0,2
10244,0,0,0,0,0,2
10245,1,1,0,1,0,2
10246,0,0,0,0,0,2
10247,0,0,0,0,0,2
10248,0,0,0,0,0,2
10249,2,1,1,2,0,2
10250,0,0,0,3,0,2
10251,1,0,1,3,0,2
10252,1,1,0,1,0,2
10253,0,0,0,0,0,2
10254,1,1,0,1,0,2
10255,1,1,0,1,0,2
10256,1,1,0,1,0,2
10257,0,0,0,0,0,2
10258,1,1,0,1,0,2
10259,0,0,0,0,0,2
10260,1,1,0,1,0,2
10261,0,0,0,1,0,2
10262,2,2,0,4,0,2
10263,2,2,0,5,0,2
10265,0,0,0,1,0,2
10266,0,0,0,1,0,2
10267,1,1,0,2,0,2
10268,3,3,0,4,0,2
10269,0,0,0,1,0,2
10270,1,1,0,3,0,2
10271,3,3,0,3,0,2
10272,3,3,0,3,0,2
10273,4,4,0,4,0,2
10274,0,0,0,1,0,2
10275,0,0,0,2,0,2
10276,2,2,0,2,0,2
10277,4,2,2,4,0,2
10278,0,0,0,1,0,2
10279,0,0,0,1,0,2
10280,1,1,0,4,0,2
10281,0,0,0,1,0,2
10282,0,0,0,1,0,2
10283,0,0,0,1,0,2
10284,0,0,0,1,0,2
10285,2,2,0,4,0,2
10286,0,0,0,1,0,2
10287,1,1,0,3,0,2
10288,2,1,1,2,0,2
10289,2,1,1,4,0,2
10290,3,3,0,4,0,2
10293,2,2,0,4,0,2
10294,0,0,0,4,0,2
10295,2,2,0,3,0,2
10296,0,0,0,1,0,2
10297,0,0,0,1,0,2
10298,3,2,1,4,0,2
10299,0,0,0,1,0,2
10300,4,2,2,4,0,2
10302,2,2,0,3,0,2
10303,1,1,0,3,0,2
10304,2,1,0,5,0,2
10305,1,1,0,2,0,2
10306,1,1,0,1,0,2
10307,0,0,0,1,0,2
10308,0,0,0,1,0,2
10310,0,0,0,1,0,2
10311,2,1,1,4,0,2
10312,0,0,0,1,0,2
10313,3,3,0,5,0,2
10314,0,0,0,1,0,2
10315,0,0,0,1,0,2
10316,0,0,0,1,0,2
10317,4,4,0,4,0,2
10318,2,1,1,2,0,2
10319,0,0,0,1,0,2
10320,4,4,0,4,0,2
10321,2,1,1,3,0,2
10322,0,0,0,1,0,2
10323,5,4,1,5,0,2
10324,4,2,2,5,0,2
10325,4,3,1,4,0,2
10326,1,1,0,4,0,2
10327,4,2,2,4,0,2
10328,0,0,0,1,0,2
10329,0,0,0,2,0,2
10330,2,1,1,4,0,2
10331,1,1,0,4,0,2
10332,2,2,0,3,0,2
10333,0,0,0,3,0,2
10334,0,0,0,1,0,2
10335,4,3,1,5,0,2
10336,0,0,0,1,0,2
10337,4,4,0,4,0,2
10338,4,4,0,6,0,2
10339,3,1,2,4,0,2
10340,2,1,1,5,0,2
10341,4,4,0,4,0,2
10342,0,0,0,3,0,2
10343,3,3,0,4,0,2
10344,2,1,1,4,0,2
10345,3,2,1,3,0,2
10346,2,2,0,3,0,2
10347,3,2,1,4,0,2
10348,0,0,0,1,0,2
10349,3,3,0,3,0,2
10350,3,2,1,4,0,2
10351,3,1,2,4,0,2
10352,5,5,0,5,0,2
10353,0,0,0,1,0,2
10354,0,0,0,1,0,2
10355,1,1,0,4,0,2
10356,4,4,0,5,0,2
10357,2,2,0,3,0,2
10358,1,1,0,4,0,2
10359,0,0,0,1,0,2
10360,2,1,1,3,0,2
10361,2,1,1,3,0,2
10362,1,1,0,3,0,2
10363,1,1,0,4,0,2
10364,1,0,1,4,0,2
10365,1,1,0,4,0,2
10366,0,0,0,1,0,2
10367,1,0,1,5,0,2
10368,0,0,0,2,0,2
10369,2,1,1,5,0,2
10370,1,1,0,3,0,2
10371,0,0,0,1,0,2
10372,1,1,0,3,0,2
10373,0,0,0,1,0,2
10374,0,0,0,1,0,2
10375,0,0,0,1,0,2
10376,1,1,0,5,0,2
10377,4,3,1,4,0,2
10378,2,0,2,4,0,2
10379,1,1,0,3,0,2
10380,3,2,1,4,0,2
10381,2,2,0,3,0,2
10383,0,0,0,1,0,2
10384,1,1,0,4,0,2
10386,4,4,0,4,0,2
10387,0,0,0,1,0,2
10388,5,3,2,5,0,2
10390,0,0,0,1,0,2
10391,0,0,0,1,0,2
10392,4,2,2,4,0,2
10393,3,2,1,3,0,2
10394,4,2,2,5,0,2
10396,5,5,0,5,0,2
10397,3,2,1,5,0,2
10398,0,0,0,1,0,2
10399,3,3,0,4,0,2
10400,1,1,0,4,0,2
10402,3,3,0,4,0,2
10403,0,0,0,1,0,2
10404,0,0,0,3,0,2
10405,4,3,1,4,0,2
10406,2,1,1,4,0,2
10407,5,5,0,5,0,2
10408,1,0,1,2,0,2
10409,5,5,0,5,0,2
10410,0,0,0,1,0,2
10411,0,0,0,3,0,2
10412,0,0,0,3,0,2
10413,5,4,1,5,0,2
10414,0,0,0,1,0,2
10415,0,0,0,1,0,2
10416,3,3,0,4,0,2
10417,0,0,0,1,0,2
10418,0,0,0,1,0,2
10421,1,1,0,4,0,2
10422,3,3,0,3,0,2
10423,3,3,0,3,0,2
10426,5,4,1,5,0,2
10427,0,0,0,1,0,2
10428,1,1,0,5,0,2
10429,5,4,1,5,0,2
10430,1,0,1,4,0,2
10431,1,1,0,5,0,2
10432,1,1,0,4,0,2
10434,4,2,2,4,0,2
10435,3,1,2,4,0,2
10436,3,3,0,4,0,2
10437,4,4,0,5,0,2
10438,0,0,0,1,0,2
10439,1,1,0,5,0,2
10440,3,2,1,3,0,2
10441,0,0,0,1,0,2
10442,0,0,0,3,0,2
10443,0,0,0,4,0,2
10444,0,0,0,4,0,2
10445,2,2,0,4,0,2
10446,4,3,1,5,0,2
10447,2,2,0,3,0,2
10448,1,1,0,6,0,2
10449,0,0,0,1,0,2
10450,1,1,0,4,0,2
10451,0,0,0,4,0,2
10452,1,0,1,2,0,2
10453,2,1,1,3,0,2
10454,2,1,1,4,0,2
10455,1,1,0,4,0,2
10456,0,0,0,1,0,2
10457,3,2,1,4,0,2
10458,2,1,1,2,0,2
10459,2,1,1,4,0,2
10461,4,3,1,4,0,2
10462,3,2,1,5,0,2
10463,0,0,0,3,0,2
10464,0,0,0,1,0,2
10465,0,0,0,1,0,2
10466,0,0,0,2,0,2
10467,0,0,0,1,0,2
10468,3,3,0,4,0,2
10469,0,0,0,1,0,2
10470,2,1,1,4,0,2
10471,0,0,0,1,0,2
10472,0,0,0,5,0,2
10473,1,0,1,5,0,2
10474,0,0,0,0,0,2
10475,0,0,0,0,0,2
10476,0,0,0,0,0,2
10477,0,0,0,0,0,2
10478,0,0,0,0,0,2
10479,0,0,0,0,0,2
10480,0,0,0,0,0,2
10481,0,0,0,0,0,2
10482,0,0,0,0,0,2
10483,0,0,0,0,0,2
10484,0,0,0,0,0,2
10485,0,0,0,0,0,2
10486,0,0,0,0,0,2
10487,0,0,0,0,0,2
10488,0,0,0,0,0,2
10489,0,0,0,0,0,2
10490,0,0,0,0,0,2
10491,0,0,0,0,0,2
10492,0,0,0,0,0,2
10493,0,0,0,0,0,2
10494,0,0,0,0,0,2
10495,0,0,0,0,0,2
10496,4,3,1,4,0,2
10497,3,3,0,3,0,2
10498,0,0,0,0,0,2
10500,0,0,0,4,0,2
10501,4,4,0,5,0,2
10502,0,0,0,1,0,2
10503,0,0,0,0,0,2
10504,0,0,0,0,0,2
10505,4,4,0,4,0,2
10506,0,0,0,0,0,2
10507,5,5,0,5,0,2
10508,0,0,0,0,0,2
10509,0,0,0,0,0,2
10510,0,0,0,0,0,2
10511,0,0,0,0,0,2
10512,4,4,0,7,0,2
10513,4,4,0,7,0,2
10514,0,0,0,0,0,2
10515,0,0,0,0,0,2
10516,0,0,0,0,0,2
10517,0,0,0,0,0,2
10519,0,0,0,0,0,2
10520,0,0,0,0,0,2
10521,0,0,0,0,0,2
10522,0,0,0,0,0,2
10523,0,0,0,0,0,2
10524,0,0,0,0,0,2
10525,2,2,0,3,0,2
10526,0,0,0,1,0,2
10527,0,0,0,0,0,2
10528,0,0,0,0,0,2
10529,0,0,0,0,0,2
10530,2,1,1,4,0,2
10531,3,3,0,3,0,2
10532,3,3,0,3,0,2
10533,1,1,0,3,0,2
10534,1,0,1,4,0,2
10535,3,3,0,3,0,2
10537,3,2,1,4,0,2
10538,0,0,0,1,0,2
10539,2,2,0,2,0,2
10540,0,0,0,0,0,2
10541,0,0,0,0,0,2
10542,0,0,0,0,0,2
10543,0,0,0,0,0,2
10544,0,0,0,0,0,2
10545,0,0,0,0,0,2
10546,0,0,0,0,0,2
10547,0,0,0,0,0,2
10548,0,0,0,0,0,2
10549,0,0,0,0,0,2
10550,0,0,0,0,0,2
10551,0,0,0,0,0,2
10552,0,0,0,0,0,2
10553,0,0,0,0,0,2
10554,0,0,0,0,0,2
10555,0,0,0,0,0,2
10556,3,3,0,3,0,2
10557,3,3,0,3,0,2
10558,3,3,0,3,0,2
10559,3,3,0,3,0,2
10560,3,3,0,3,0,2
10561,3,3,0,3,0,2
10562,3,3,0,3,0,2
10563,3,3,0,3,0,2
10564,3,3,0,3,0,2
10565,2,2,0,2,0,2
10566,3,2,1,3,0,2
10567,0,0,0,4,0,2
10568,3,3,0,3,0,2
10569,1,1,0,2,0,2
10572,0,0,0,1,0,2
10574,3,1,0,3,0,2
10575,0,0,0,0,0,2
10576,0,0,0,0,0,2
10577,0,0,0,0,0,2
10578,0,0,0,0,0,2
10579,0,0,0,0,0,2
10580,0,0,0,0,0,2
10581,0,0,0,0,0,2
10582,0,0,0,0,0,2
10583,0,0,0,0,0,2
10584,0,0,0,0,0,2
10585,0,0,0,0,0,2
10586,0,0,0,0,0,2
10587,0,0,0,0,0,2
